municipios,territorio,regiao_cli,latitude,longitude,acq_date,acq_time,daynight,satellite,frp,NOME_UC,GRUPO,Dominio
Barra,VELHO CHICO,São Francisco,-10.6119,-43.28182,2021-09-26,16:18,D,NOAA,7.84,APA das Dunas e Veredas do Baixo-Médio São Francisco,Uso Sustentável,Estadual
Barra,VELHO CHICO,São Francisco,-10.61243,-43.28546,2021-09-26,16:18,D,NOAA,3.47,APA das Dunas e Veredas do Baixo-Médio São Francisco,Uso Sustentável,Estadual
Barra,VELHO CHICO,São Francisco,-10.50083,-43.31004,2021-09-26,16:18,D,NOAA,15.84,APA das Dunas e Veredas do Baixo-Médio São Francisco,Uso Sustentável,Estadual
Barra,VELHO CHICO,São Francisco,-10.49905,-43.32149,2021-09-26,16:18,D,NOAA,28.65,APA das Dunas e Veredas do Baixo-Médio São Francisco,Uso Sustentável,Estadual
Barra,VELHO CHICO,São Francisco,-10.37861,-43.23947,2021-09-26,16:18,D,NOAA,5.76,APA das Dunas e Veredas do Baixo-Médio São Francisco,Uso Sustentável,Estadual
Barra,VELHO CHICO,São Francisco,-10.37914,-43.24309,2021-09-26,16:18,D,NOAA,5.76,APA das Dunas e Veredas do Baixo-Médio São Francisco,Uso Sustentável,Estadual
Barra,VELHO CHICO,São Francisco,-10.37758,-43.24371,2021-09-26,16:18,D,NOAA,5.75,APA das Dunas e Veredas do Baixo-Médio São Francisco,Uso Sustentável,Estadual
Barra,VELHO CHICO,São Francisco,-10.61474,-43.27768,2021-09-26,16:18,D,NOAA,26.22,APA das Dunas e Veredas do Baixo-Médio São Francisco,Uso Sustentável,Estadual
Pilão Arcado,SERTÃO DO SÃO FRANCISCO,São Francisco,-10.17485,-42.59253,2021-09-26,16:18,D,NOAA,2.94,APA das Dunas e Veredas do Baixo-Médio São Francisco,Uso Sustentável,Estadual
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.05985,-44.96222,2021-09-26,16:18,D,NOAA,6.86,RVS das Veredas do Oeste Baiano,Proteção Integral,Federal
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.05546,-44.95814,2021-09-26,16:18,D,NOAA,6.86,RVS das Veredas do Oeste Baiano,Proteção Integral,Federal
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-14.23599,-45.81128,2021-09-26,03:45,N,NOAA,0.65,RVS das Veredas do Oeste Baiano,Proteção Integral,Federal
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-14.2354,-45.81425,2021-09-26,03:45,N,NOAA,0.65,RVS das Veredas do Oeste Baiano,Proteção Integral,Federal
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-14.23097,-45.81014,2021-09-26,03:45,N,NOAA,0.65,RVS das Veredas do Oeste Baiano,Proteção Integral,Federal
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.9662,-45.2655,2021-09-26,16:18,D,NOAA,30.91,RVS das Veredas do Oeste Baiano,Proteção Integral,Federal
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.96111,-45.25664,2021-09-26,16:18,D,NOAA,25.87,RVS das Veredas do Oeste Baiano,Proteção Integral,Federal
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.95731,-45.25726,2021-09-26,16:18,D,NOAA,25.87,RVS das Veredas do Oeste Baiano,Proteção Integral,Federal
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.95795,-45.262,2021-09-26,16:18,D,NOAA,25.87,RVS das Veredas do Oeste Baiano,Proteção Integral,Federal
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.95924,-45.27156,2021-09-26,16:18,D,NOAA,14.63,RVS das Veredas do Oeste Baiano,Proteção Integral,Federal
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.95543,-45.27217,2021-09-26,16:18,D,NOAA,20.78,RVS das Veredas do Oeste Baiano,Proteção Integral,Federal
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-14.23209,-45.79142,2021-09-26,16:18,D,NOAA,13.06,RVS das Veredas do Oeste Baiano,Proteção Integral,Federal
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.0826,-45.37676,2021-09-26,03:45,N,NOAA,6.56,APA do Rio Preto,Uso Sustentável,Estadual
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.2765,-45.3906,2021-09-26,16:18,D,NOAA,14.52,APA do Rio Preto,Uso Sustentável,Estadual
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.27276,-45.39091,2021-09-26,16:18,D,NOAA,7.36,APA do Rio Preto,Uso Sustentável,Estadual
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.26841,-45.38685,2021-09-26,16:18,D,NOAA,7.36,APA do Rio Preto,Uso Sustentável,Estadual
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.26903,-45.39132,2021-09-26,16:18,D,NOAA,7.36,APA do Rio Preto,Uso Sustentável,Estadual
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.26532,-45.39185,2021-09-26,16:18,D,NOAA,7.38,APA do Rio Preto,Uso Sustentável,Estadual
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.17867,-45.30289,2021-09-26,16:18,D,NOAA,4.27,APA do Rio Preto,Uso Sustentável,Estadual
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.1793,-45.30738,2021-09-26,16:18,D,NOAA,5.82,APA do Rio Preto,Uso Sustentável,Estadual
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.14359,-45.56956,2021-09-26,16:18,D,NOAA,6.87,APA do Rio Preto,Uso Sustentável,Estadual
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.13922,-45.5655,2021-09-26,16:18,D,NOAA,8.74,APA do Rio Preto,Uso Sustentável,Estadual
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.14302,-45.57254,2021-09-26,16:18,D,NOAA,9.55,APA do Rio Preto,Uso Sustentável,Estadual
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.138,-45.56406,2021-09-26,16:18,D,NOAA,10.39,APA do Rio Preto,Uso Sustentável,Estadual
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.13547,-45.57319,2021-09-26,16:18,D,NOAA,8.72,APA do Rio Preto,Uso Sustentável,Estadual
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.13171,-45.57358,2021-09-26,16:18,D,NOAA,8.72,APA do Rio Preto,Uso Sustentável,Estadual
Porto Seguro,COSTA DO DESCOBRIMENTO,Sul,-16.6007,-39.101,2021-09-26,16:16,D,NOAA,2.91,APA de Caraíva / Trancoso,Uso Sustentável,Estadual
Sento Sé,SERTÃO DO SÃO FRANCISCO,Norte,-10.09205,-42.22153,2021-09-26,16:18,D,NOAA,2.69,APA do Lago do Sobradinho,Uso Sustentável,Estadual
Sento Sé,SERTÃO DO SÃO FRANCISCO,Norte,-10.05679,-42.37015,2021-09-26,16:18,D,NOAA,4.24,APA do Lago do Sobradinho,Uso Sustentável,Estadual
Sento Sé,SERTÃO DO SÃO FRANCISCO,Norte,-10.05348,-42.37066,2021-09-26,16:18,D,NOAA,4.24,APA do Lago do Sobradinho,Uso Sustentável,Estadual
Sento Sé,SERTÃO DO SÃO FRANCISCO,Norte,-10.00046,-42.17608,2021-09-26,16:18,D,NOAA,10.67,APA do Lago do Sobradinho,Uso Sustentável,Estadual
Casa Nova,SERTÃO DO SÃO FRANCISCO,Norte,-9.16356,-40.96018,2021-09-26,16:18,D,NOAA,6.58,APA do Lago do Sobradinho,Uso Sustentável,Estadual
Casa Nova,SERTÃO DO SÃO FRANCISCO,Norte,-9.16546,-40.95931,2021-09-26,16:18,D,NOAA,5.24,APA do Lago do Sobradinho,Uso Sustentável,Estadual
Barreiras,BACIA DO RIO GRANDE,Oeste,-11.87528,-45.56481,2021-09-26,16:18,D,NOAA,25.26,APA Bacia do Rio de Janeiro,Uso Sustentável,Estadual
Barreiras,BACIA DO RIO GRANDE,Oeste,-11.81751,-45.18012,2021-09-26,16:18,D,NOAA,6.45,APA Bacia do Rio de Janeiro,Uso Sustentável,Estadual
Barreiras,BACIA DO RIO GRANDE,Oeste,-11.82561,-45.23767,2021-09-26,16:18,D,NOAA,8.24,APA Bacia do Rio de Janeiro,Uso Sustentável,Estadual
Juazeiro,SERTÃO DO SÃO FRANCISCO,Norte,-9.57336,-40.3516,2021-09-26,03:42,N,NOAA,3.6,,,
Juazeiro,SERTÃO DO SÃO FRANCISCO,Norte,-9.57417,-40.34682,2021-09-26,03:42,N,NOAA,3.6,,,
Juazeiro,SERTÃO DO SÃO FRANCISCO,Norte,-9.56953,-40.35094,2021-09-26,03:42,N,NOAA,3.6,,,
Juazeiro,SERTÃO DO SÃO FRANCISCO,Norte,-9.57035,-40.34616,2021-09-26,03:42,N,NOAA,3.6,,,
Juazeiro,SERTÃO DO SÃO FRANCISCO,Norte,-9.52027,-40.32498,2021-09-26,03:42,N,NOAA,0.94,,,
Barra,VELHO CHICO,São Francisco,-11.76552,-43.57577,2021-09-26,03:45,N,NOAA,1.1,,,
Barra,VELHO CHICO,São Francisco,-11.61333,-43.60893,2021-09-26,03:45,N,NOAA,1.76,,,
Barra,VELHO CHICO,São Francisco,-11.61419,-43.60419,2021-09-26,03:45,N,NOAA,1.76,,,
Barra,VELHO CHICO,São Francisco,-11.60963,-43.60333,2021-09-26,03:45,N,NOAA,1.76,,,
Barra,VELHO CHICO,São Francisco,-11.60597,-43.59758,2021-09-26,03:45,N,NOAA,1.53,,,
Barra,VELHO CHICO,São Francisco,-11.60507,-43.60242,2021-09-26,03:45,N,NOAA,2.06,,,
Barra,VELHO CHICO,São Francisco,-11.61225,-43.48708,2021-09-26,03:45,N,NOAA,1.51,,,
Barra,VELHO CHICO,São Francisco,-11.61105,-43.48876,2021-09-26,03:45,N,NOAA,0.96,,,
Barra,VELHO CHICO,São Francisco,-11.50553,-43.62994,2021-09-26,03:45,N,NOAA,1.83,,,
Barra,VELHO CHICO,São Francisco,-11.50465,-43.63472,2021-09-26,03:45,N,NOAA,1.34,,,
Barra,VELHO CHICO,São Francisco,-11.50378,-43.6395,2021-09-26,03:45,N,NOAA,1.34,,,
Barra,VELHO CHICO,São Francisco,-11.49919,-43.63862,2021-09-26,03:45,N,NOAA,1.44,,,
Barra,VELHO CHICO,São Francisco,-11.49991,-43.60893,2021-09-26,03:45,N,NOAA,1.14,,,
Barra,VELHO CHICO,São Francisco,-11.49903,-43.61372,2021-09-26,03:45,N,NOAA,1.13,,,
Barra,VELHO CHICO,São Francisco,-11.49815,-43.61848,2021-09-26,03:45,N,NOAA,1.13,,,
Barra,VELHO CHICO,São Francisco,-11.49727,-43.62327,2021-09-26,03:45,N,NOAA,1.4,,,
Barra,VELHO CHICO,São Francisco,-11.49639,-43.62808,2021-09-26,03:45,N,NOAA,1.4,,,
Barra,VELHO CHICO,São Francisco,-11.4955,-43.6329,2021-09-26,03:45,N,NOAA,1.44,,,
Barra,VELHO CHICO,São Francisco,-11.49079,-43.60706,2021-09-26,03:45,N,NOAA,3.78,,,
Barra,VELHO CHICO,São Francisco,-11.4871,-43.60139,2021-09-26,03:45,N,NOAA,1.22,,,
Barra,VELHO CHICO,São Francisco,-11.48622,-43.60614,2021-09-26,03:45,N,NOAA,1.22,,,
Barra,VELHO CHICO,São Francisco,-11.48254,-43.60043,2021-09-26,03:45,N,NOAA,1.22,,,
Barra,VELHO CHICO,São Francisco,-11.47711,-43.60424,2021-09-26,03:45,N,NOAA,1.71,,,
Barra,VELHO CHICO,São Francisco,-11.47152,-43.58339,2021-09-26,03:45,N,NOAA,1.71,,,
Barra,VELHO CHICO,São Francisco,-11.47064,-43.58808,2021-09-26,03:45,N,NOAA,1.89,,,
Barra,VELHO CHICO,São Francisco,-11.48329,-43.59842,2021-09-26,03:45,N,NOAA,1.79,,,
Barra,VELHO CHICO,São Francisco,-11.48245,-43.6032,2021-09-26,03:45,N,NOAA,1.2,,,
Barra,VELHO CHICO,São Francisco,-11.47704,-43.60701,2021-09-26,03:45,N,NOAA,1.2,,,
Barra,VELHO CHICO,São Francisco,-11.4635,-43.5505,2021-09-26,03:45,N,NOAA,0.91,,,
Barra,VELHO CHICO,São Francisco,-11.46149,-43.53546,2021-09-26,03:45,N,NOAA,1.94,,,
Barra,VELHO CHICO,São Francisco,-11.46064,-43.54018,2021-09-26,03:45,N,NOAA,2.12,,,
Barra,VELHO CHICO,São Francisco,-11.45895,-43.5496,2021-09-26,03:45,N,NOAA,0.91,,,
Barra,VELHO CHICO,São Francisco,-11.51469,-43.63167,2021-09-26,03:45,N,NOAA,1.83,,,
Barra,VELHO CHICO,São Francisco,-11.51011,-43.63081,2021-09-26,03:45,N,NOAA,1.83,,,
Barra,VELHO CHICO,São Francisco,-11.50837,-43.64033,2021-09-26,03:45,N,NOAA,1.34,,,
Barra,VELHO CHICO,São Francisco,-11.76475,-43.58006,2021-09-26,03:45,N,NOAA,2.15,,,
Barra,VELHO CHICO,São Francisco,-11.76173,-43.57081,2021-09-26,03:45,N,NOAA,1.1,,,
Barra,VELHO CHICO,São Francisco,-11.75717,-43.57002,2021-09-26,03:45,N,NOAA,1.69,,,
Barra,VELHO CHICO,São Francisco,-11.75347,-43.56454,2021-09-26,03:45,N,NOAA,0.64,,,
Barra,VELHO CHICO,São Francisco,-11.71974,-43.62019,2021-09-26,03:45,N,NOAA,1.88,,,
Barra,VELHO CHICO,São Francisco,-11.71429,-43.62419,2021-09-26,03:45,N,NOAA,1.88,,,
Barra,VELHO CHICO,São Francisco,-11.71519,-43.61928,2021-09-26,03:45,N,NOAA,1.88,,,
Barra,VELHO CHICO,São Francisco,-11.69792,-43.5346,2021-09-26,03:45,N,NOAA,0.63,,,
Barra,VELHO CHICO,São Francisco,-11.69338,-43.53374,2021-09-26,03:45,N,NOAA,0.63,,,
Barra,VELHO CHICO,São Francisco,-11.70149,-43.53796,2021-09-26,03:45,N,NOAA,1.32,,,
Barra,VELHO CHICO,São Francisco,-11.69325,-43.53154,2021-09-26,03:45,N,NOAA,1.4,,,
Barra,VELHO CHICO,São Francisco,-11.68956,-43.52598,2021-09-26,03:45,N,NOAA,0.54,,,
Barra,VELHO CHICO,São Francisco,-11.65184,-43.631,2021-09-26,03:45,N,NOAA,1.0,,,
Barra,VELHO CHICO,São Francisco,-11.65099,-43.6357,2021-09-26,03:45,N,NOAA,1.0,,,
Barra,VELHO CHICO,São Francisco,-11.64642,-43.63478,2021-09-26,03:45,N,NOAA,2.12,,,
Barra,VELHO CHICO,São Francisco,-11.64557,-43.63946,2021-09-26,03:45,N,NOAA,1.42,,,
Barra,VELHO CHICO,São Francisco,-11.64472,-43.64421,2021-09-26,03:45,N,NOAA,1.42,,,
Barra,VELHO CHICO,São Francisco,-11.66321,-43.51603,2021-09-26,03:45,N,NOAA,1.17,,,
Barra,VELHO CHICO,São Francisco,-11.65867,-43.5152,2021-09-26,03:45,N,NOAA,1.44,,,
Barra,VELHO CHICO,São Francisco,-11.65413,-43.51435,2021-09-26,03:45,N,NOAA,1.44,,,
Barra,VELHO CHICO,São Francisco,-11.6496,-43.51347,2021-09-26,03:45,N,NOAA,1.51,,,
Barra,VELHO CHICO,São Francisco,-11.64507,-43.5126,2021-09-26,03:45,N,NOAA,1.51,,,
Barra,VELHO CHICO,São Francisco,-11.62529,-43.62101,2021-09-26,03:45,N,NOAA,1.16,,,
Barra,VELHO CHICO,São Francisco,-11.64054,-43.51172,2021-09-26,03:45,N,NOAA,0.92,,,
Barra,VELHO CHICO,São Francisco,-11.63601,-43.51086,2021-09-26,03:45,N,NOAA,0.92,,,
Barra,VELHO CHICO,São Francisco,-11.6205,-43.59555,2021-09-26,03:45,N,NOAA,1.73,,,
Barra,VELHO CHICO,São Francisco,-11.61963,-43.60029,2021-09-26,03:45,N,NOAA,1.73,,,
Barra,VELHO CHICO,São Francisco,-11.61876,-43.60503,2021-09-26,03:45,N,NOAA,1.31,,,
Barra,VELHO CHICO,São Francisco,-11.61703,-43.61451,2021-09-26,03:45,N,NOAA,0.86,,,
Barra,VELHO CHICO,São Francisco,-11.61615,-43.61927,2021-09-26,03:45,N,NOAA,0.86,,,
Barra,VELHO CHICO,São Francisco,-11.61528,-43.62405,2021-09-26,03:45,N,NOAA,1.37,,,
Barra,VELHO CHICO,São Francisco,-11.61681,-43.58997,2021-09-26,03:45,N,NOAA,1.83,,,
Barra,VELHO CHICO,São Francisco,-11.61506,-43.59947,2021-09-26,03:45,N,NOAA,3.66,,,
Barra,VELHO CHICO,São Francisco,-11.4578,-43.52977,2021-09-26,03:45,N,NOAA,1.28,,,
Barra,VELHO CHICO,São Francisco,-11.45695,-43.53451,2021-09-26,03:45,N,NOAA,1.28,,,
Barra,VELHO CHICO,São Francisco,-11.4561,-43.53923,2021-09-26,03:45,N,NOAA,2.48,,,
Barra,VELHO CHICO,São Francisco,-11.45411,-43.52412,2021-09-26,03:45,N,NOAA,3.68,,,
Barra,VELHO CHICO,São Francisco,-11.45326,-43.52882,2021-09-26,03:45,N,NOAA,1.28,,,
Barra,VELHO CHICO,São Francisco,-11.45241,-43.53356,2021-09-26,03:45,N,NOAA,1.28,,,
Barra,VELHO CHICO,São Francisco,-11.45632,-43.48576,2021-09-26,03:45,N,NOAA,1.07,,,
Barra,VELHO CHICO,São Francisco,-11.45042,-43.51847,2021-09-26,03:45,N,NOAA,1.56,,,
Barra,VELHO CHICO,São Francisco,-11.44956,-43.52319,2021-09-26,03:45,N,NOAA,1.56,,,
Barra,VELHO CHICO,São Francisco,-11.44871,-43.52791,2021-09-26,03:45,N,NOAA,4.13,,,
Barra,VELHO CHICO,São Francisco,-11.45261,-43.48026,2021-09-26,03:45,N,NOAA,1.07,,,
Barra,VELHO CHICO,São Francisco,-11.45177,-43.48492,2021-09-26,03:45,N,NOAA,1.07,,,
Barra,VELHO CHICO,São Francisco,-11.44757,-43.50816,2021-09-26,03:45,N,NOAA,1.43,,,
Barra,VELHO CHICO,São Francisco,-11.44673,-43.51283,2021-09-26,03:45,N,NOAA,1.43,,,
Barra,VELHO CHICO,São Francisco,-11.44588,-43.51755,2021-09-26,03:45,N,NOAA,1.56,,,
Barra,VELHO CHICO,São Francisco,-11.44502,-43.52227,2021-09-26,03:45,N,NOAA,1.56,,,
Barra,VELHO CHICO,São Francisco,-11.45903,-43.41879,2021-09-26,03:45,N,NOAA,1.69,,,
Barra,VELHO CHICO,São Francisco,-11.44807,-43.47942,2021-09-26,03:45,N,NOAA,1.84,,,
Barra,VELHO CHICO,São Francisco,-11.44723,-43.48409,2021-09-26,03:45,N,NOAA,1.84,,,
Barra,VELHO CHICO,São Francisco,-11.44638,-43.48875,2021-09-26,03:45,N,NOAA,1.55,,,
Barra,VELHO CHICO,São Francisco,-11.44554,-43.49337,2021-09-26,03:45,N,NOAA,1.55,,,
Barra,VELHO CHICO,São Francisco,-11.44471,-43.498,2021-09-26,03:45,N,NOAA,1.16,,,
Barra,VELHO CHICO,São Francisco,-11.44387,-43.50264,2021-09-26,03:45,N,NOAA,1.16,,,
Barra,VELHO CHICO,São Francisco,-11.44303,-43.50729,2021-09-26,03:45,N,NOAA,3.37,,,
Barra,VELHO CHICO,São Francisco,-11.44218,-43.51194,2021-09-26,03:45,N,NOAA,3.37,,,
Barra,VELHO CHICO,São Francisco,-11.44133,-43.51664,2021-09-26,03:45,N,NOAA,1.3,,,
Barra,VELHO CHICO,São Francisco,-11.44048,-43.52134,2021-09-26,03:45,N,NOAA,1.3,,,
Barra,VELHO CHICO,São Francisco,-11.45536,-43.41324,2021-09-26,03:45,N,NOAA,1.69,,,
Barra,VELHO CHICO,São Francisco,-11.45283,-43.4272,2021-09-26,03:45,N,NOAA,2.04,,,
Barra,VELHO CHICO,São Francisco,-11.4503,-43.44118,2021-09-26,03:45,N,NOAA,2.28,,,
Barra,VELHO CHICO,São Francisco,-11.44693,-43.45982,2021-09-26,03:45,N,NOAA,1.76,,,
Barra,VELHO CHICO,São Francisco,-11.44608,-43.46448,2021-09-26,03:45,N,NOAA,1.76,,,
Barra,VELHO CHICO,São Francisco,-11.44523,-43.46917,2021-09-26,03:45,N,NOAA,1.83,,,
Barra,VELHO CHICO,São Francisco,-11.44438,-43.47386,2021-09-26,03:45,N,NOAA,1.83,,,
Barra,VELHO CHICO,São Francisco,-11.44353,-43.47854,2021-09-26,03:45,N,NOAA,1.84,,,
Barra,VELHO CHICO,São Francisco,-11.44184,-43.48786,2021-09-26,03:45,N,NOAA,1.55,,,
Barra,VELHO CHICO,São Francisco,-11.44101,-43.49247,2021-09-26,03:45,N,NOAA,1.55,,,
Barra,VELHO CHICO,São Francisco,-11.44017,-43.49709,2021-09-26,03:45,N,NOAA,1.16,,,
Barra,VELHO CHICO,São Francisco,-11.43932,-43.50175,2021-09-26,03:45,N,NOAA,1.16,,,
Barra,VELHO CHICO,São Francisco,-11.43848,-43.50643,2021-09-26,03:45,N,NOAA,3.37,,,
Barra,VELHO CHICO,São Francisco,-11.43763,-43.51107,2021-09-26,03:45,N,NOAA,3.37,,,
Barra,VELHO CHICO,São Francisco,-11.44832,-43.42632,2021-09-26,03:45,N,NOAA,0.61,,,
Barra,VELHO CHICO,São Francisco,-11.44747,-43.43096,2021-09-26,03:45,N,NOAA,1.48,,,
Barra,VELHO CHICO,São Francisco,-11.44663,-43.43562,2021-09-26,03:45,N,NOAA,1.48,,,
Barra,VELHO CHICO,São Francisco,-11.44578,-43.44028,2021-09-26,03:45,N,NOAA,1.55,,,
Barra,VELHO CHICO,São Francisco,-11.44324,-43.45429,2021-09-26,03:45,N,NOAA,2.01,,,
Barra,VELHO CHICO,São Francisco,-11.4424,-43.45895,2021-09-26,03:45,N,NOAA,1.65,,,
Barra,VELHO CHICO,São Francisco,-11.44155,-43.46361,2021-09-26,03:45,N,NOAA,1.65,,,
Barra,VELHO CHICO,São Francisco,-11.4407,-43.46829,2021-09-26,03:45,N,NOAA,1.67,,,
Barra,VELHO CHICO,São Francisco,-11.43985,-43.47297,2021-09-26,03:45,N,NOAA,1.67,,,
Barra,VELHO CHICO,São Francisco,-11.439,-43.47766,2021-09-26,03:45,N,NOAA,1.86,,,
Barra,VELHO CHICO,São Francisco,-11.43563,-43.49621,2021-09-26,03:45,N,NOAA,1.75,,,
Barra,VELHO CHICO,São Francisco,-11.43478,-43.50089,2021-09-26,03:45,N,NOAA,1.75,,,
Barra,VELHO CHICO,São Francisco,-11.43393,-43.50557,2021-09-26,03:45,N,NOAA,1.62,,,
Barra,VELHO CHICO,São Francisco,-11.43647,-43.49158,2021-09-26,03:45,N,NOAA,4.67,,,
Barra,VELHO CHICO,São Francisco,-11.43617,-43.46741,2021-09-26,03:45,N,NOAA,1.67,,,
Barra,VELHO CHICO,São Francisco,-11.43108,-43.49539,2021-09-26,03:45,N,NOAA,1.75,,,
Barra,VELHO CHICO,São Francisco,-11.35044,-43.28982,2021-09-26,03:45,N,NOAA,0.76,,,
Barra,VELHO CHICO,São Francisco,-11.34598,-43.28884,2021-09-26,03:45,N,NOAA,1.98,,,
Barra,VELHO CHICO,São Francisco,-11.34677,-43.28451,2021-09-26,03:45,N,NOAA,2.83,,,
Barra,VELHO CHICO,São Francisco,-11.3381,-43.30658,2021-09-26,03:45,N,NOAA,2.02,,,
Barra,VELHO CHICO,São Francisco,-11.33369,-43.30526,2021-09-26,03:45,N,NOAA,2.66,,,
Barra,VELHO CHICO,São Francisco,-11.33245,-43.28664,2021-09-26,03:45,N,NOAA,1.11,,,
Barra,VELHO CHICO,São Francisco,-11.33162,-43.29117,2021-09-26,03:45,N,NOAA,1.11,,,
Barra,VELHO CHICO,São Francisco,-11.33078,-43.2958,2021-09-26,03:45,N,NOAA,1.72,,,
Barra,VELHO CHICO,São Francisco,-11.33,-43.30001,2021-09-26,03:45,N,NOAA,1.72,,,
Barra,VELHO CHICO,São Francisco,-11.3255,-43.29924,2021-09-26,03:45,N,NOAA,1.52,,,
Barra,VELHO CHICO,São Francisco,-11.31571,-43.30191,2021-09-26,03:45,N,NOAA,1.57,,,
Barra,VELHO CHICO,São Francisco,-11.31483,-43.30667,2021-09-26,03:45,N,NOAA,1.57,,,
Barra,VELHO CHICO,São Francisco,-11.31826,-43.30499,2021-09-26,03:45,N,NOAA,1.59,,,
Barra,VELHO CHICO,São Francisco,-11.31379,-43.304,2021-09-26,03:45,N,NOAA,1.59,,,
Barra,VELHO CHICO,São Francisco,-11.76723,-43.58617,2021-09-26,16:18,D,NOAA,25.32,,,
Barra,VELHO CHICO,São Francisco,-11.76435,-43.59052,2021-09-26,16:18,D,NOAA,40.8,,,
Barra,VELHO CHICO,São Francisco,-11.76036,-43.58716,2021-09-26,16:18,D,NOAA,10.38,,,
Barra,VELHO CHICO,São Francisco,-11.76091,-43.59101,2021-09-26,16:18,D,NOAA,25.68,,,
Barra,VELHO CHICO,São Francisco,-11.75747,-43.5915,2021-09-26,16:18,D,NOAA,25.68,,,
Barra,VELHO CHICO,São Francisco,-11.75803,-43.59537,2021-09-26,16:18,D,NOAA,25.68,,,
Barra,VELHO CHICO,São Francisco,-11.73384,-43.54901,2021-09-26,16:18,D,NOAA,23.0,,,
Barra,VELHO CHICO,São Francisco,-11.72644,-43.54625,2021-09-26,16:18,D,NOAA,23.99,,,
Barra,VELHO CHICO,São Francisco,-11.7154,-43.54018,2021-09-26,16:18,D,NOAA,62.83,,,
Barra,VELHO CHICO,São Francisco,-11.70799,-43.53742,2021-09-26,16:18,D,NOAA,63.45,,,
Barra,VELHO CHICO,São Francisco,-11.70401,-43.53415,2021-09-26,16:18,D,NOAA,20.24,,,
Barra,VELHO CHICO,São Francisco,-11.70059,-43.53467,2021-09-26,16:18,D,NOAA,9.42,,,
Barra,VELHO CHICO,São Francisco,-11.66195,-43.50962,2021-09-26,16:18,D,NOAA,12.16,,,
Barra,VELHO CHICO,São Francisco,-11.6625,-43.51338,2021-09-26,16:18,D,NOAA,43.32,,,
Barra,VELHO CHICO,São Francisco,-11.65853,-43.51013,2021-09-26,16:18,D,NOAA,12.16,,,
Barra,VELHO CHICO,São Francisco,-11.65511,-43.51064,2021-09-26,16:18,D,NOAA,40.36,,,
Barra,VELHO CHICO,São Francisco,-11.65223,-43.51492,2021-09-26,16:18,D,NOAA,13.57,,,
Barra,VELHO CHICO,São Francisco,-11.64484,-43.51217,2021-09-26,16:18,D,NOAA,73.31,,,
Barra,VELHO CHICO,São Francisco,-11.65885,-43.6337,2021-09-26,16:18,D,NOAA,82.51,,,
Barra,VELHO CHICO,São Francisco,-11.65939,-43.63749,2021-09-26,16:18,D,NOAA,7.6,,,
Barra,VELHO CHICO,São Francisco,-11.65432,-43.6266,2021-09-26,16:18,D,NOAA,9.01,,,
Barra,VELHO CHICO,São Francisco,-11.65596,-43.638,2021-09-26,16:18,D,NOAA,7.6,,,
Barra,VELHO CHICO,São Francisco,-11.65033,-43.62331,2021-09-26,16:18,D,NOAA,16.14,,,
Barra,VELHO CHICO,São Francisco,-11.65306,-43.64228,2021-09-26,16:18,D,NOAA,5.97,,,
Barra,VELHO CHICO,São Francisco,-11.62627,-43.48038,2021-09-26,16:18,D,NOAA,3.48,,,
Barra,VELHO CHICO,São Francisco,-11.64962,-43.64279,2021-09-26,16:18,D,NOAA,5.97,,,
Barra,VELHO CHICO,São Francisco,-11.65122,-43.65393,2021-09-26,16:18,D,NOAA,4.78,,,
Barra,VELHO CHICO,São Francisco,-11.62718,-43.51097,2021-09-26,16:18,D,NOAA,3.35,,,
Barra,VELHO CHICO,São Francisco,-11.64672,-43.64708,2021-09-26,16:18,D,NOAA,5.61,,,
